doccano_id	query	passage	passage_id	label	score
4127	Qual o uso dos códigos SWIFT?	A Associação Internacional de Bancos tem uma rede de comunicação de dados que permite que possa fazer transferências eletrônicas de forma segura. Essa rede é também uma forma de facilitar a troca de pagamentos e quaisquer outras informações entre instituições financeiras de todo mundo. Isso porque, a mensagem de pagamento SWIFT se constitui em uma forma de instruir para a transferência de fundos. O SWIFT é uma forma de identificar os bancos internacionalmente, sendo indispensável em transações entre instituições estrangeiras. O SWIFT é frequentemente usado em transações financeiras internacionais, como no caso de criar uma conta Adsense e receber pagamentos referentes à publicidade do Google ou ainda para enviar ou receber dinheiro de contas estrangeiras. Em todos esses casos, é preciso informar o código do banco para validar a transferência dos recursos. • O SWIFT é composto de 8 a 11 caracteres, que simbolizam: • 4 letras referente ao código do Banco; • 2 letras correspondentes ao código do País; • 2 caracteres alfanuméricos característicos do código do Estado Sede do banco; • 3 caracteres alfanuméricos do código da Cidade, que são opcionais.	clueweb22-pt0001-89-01763_2	Perfect	3
4128	Qual o uso dos códigos SWIFT?	Assim, para que não restem dúvidas, foi estabelecido um padrão universal, visando facilitar o trabalho de transferências. Vamos começar? Veja abaixo os códigos usados em operação de câmbio: O que é SWIFT ou BIC? Os termos SWIFT e BIC tem a mesma função. O código SWIFT foi, na verdade, instituído pela norma ISO 9362 e, trata-se de um código que pe gerido pela Society for Worldwide Interbank Financial Telecommunication (ou, em tradução direta, “Sociedade para as Telecomunicações Financeiras Interbancárias Mundiais”), cuja sigla é SWIFT. Já o termo BIC é uma sigla para Bank International Code (ou “Código Internacional Bancário”, em tradução direta). A finalidade dos códigos SWIFT ou BIC é identificar uma instituição bancária por meio de um código universal único, que pode ter entre 8 e 11 caracteres. Esses códigos existem para facilitar as transações financeiras entre bancos, especialmente quando estamos falando de transferências internacionais. Os bancos podem ter mais de um código SWIFT ou BIC, para que cada região de atuação seja indicada de forma individual. Como funciona o código SWIFT ou BIC? Como já mencionamos, trata-se de um código cujo número de caracteres varia entre 8 e 11.	clueweb22-pt0001-81-10821_1	Perfect	3
4129	Qual o uso dos códigos SWIFT?	O que é o Código SWIFT? Entenda mais sobre esse sistema Publicado em20.7.20 PorGuilherme Almeida Atualizado em 20.7.20 as 02:07 A realização de operações de transferências bancárias internacionais exige a apresentação de um código chamado SWIFT. O SWIFT costuma causar certa confusão entre as pessoas, mas consiste apenas em um sistema internacional padronizado que identifica as instituições financeiras envolvidas nas operações financeiras, como bancos comerciais, por exemplo. O que é o SWIFT? O SWIFT (Society for Worldwide Interbank Financial Telecommunication ), também chamado de BIC (Bank International Code ), é um código universal com 8 a 11 caracteres que identificam as instituições bancárias envolvidas em um processo de transferência internacional. Com essa padronização, o processo de transferências de dinheiro entre países com idiomas diferentes, por exemplo, se torna mais prático e seguro. Além do Código SWIFT, também é necessário o IBAN, que identifica a conta do beneficiário para as transferências entre diferentes países. As transferências internacionais são bastante comuns no ambiente das finanças. Dessa forma, tanto para quem deseja trabalhar em banco ou então trabalhar no mercado financeiro, é importante conhecer informações sobre esse código.	clueweb22-pt0000-39-05372_0	Perfect	3
4130	Qual o uso dos códigos SWIFT?	"Todos os códigos SWIFT consistem em 8 ou 11 caracteres. Um código de 11 dígitos refere-se a uma agência específica, enquanto um código de 8 dígitos (ou um que termina em 'XXX') refere-se à sede do banco. Os registros de códigos SWIFT são gerenciados pela ""Society for Worldwide Interbank Financial Telecommunication"" (SWIFT). O termo SWIFT é frequentemente usado de forma intercambiável com o BIC, que significa código de identificação bancária. A ferramenta de Códigos SWIFT é fornecida apenas para fins informativos. Embora sejam feitos todos os esforços para fornecer dados precisos, é importante que os usuários saibam que este site não assume nenhuma responsabilidade em relação à sua precisão. Somente o seu banco pode confirmar as informações corretas da conta bancária. Se estiver fazendo um pagamento importante e urgente, recomendamos que você entre em contato com o seu banco primeiro."	clueweb22-pt0000-50-19284_4	Highly Relevant	2
4131	"O que são os celulares ""mid-range""?"	Os monócitos, eosinófilos, basófilos e seus progenitores circulam no sangue em pequenas quantidades, no entanto, essas células são muitas vezes combinados em um grupo que é designado como MXD ou MID. Este grupo pode ser expressa como uma percentagem do número total de leucócitos (MXD%), ou um número absoluto (MXD #, # MID). Estes tipos de células do sangue e as células brancas do sangue e são funções importantes (a luta contra parasitas, bactérias, reacções alérgicas, etc.). Absoluta e percentagem deste valor aumenta se o aumento do número de um dos tipos de células na sua composição. Para determinar a natureza da alteração geralmente é estudar a percentagem de cada tipo de célula (monócitos, eosinófilos, basófilos e os seus precursores). Requisitos: eosinófilos reduzidos e aumento no sangue # MID (MID, MXD #) 0,2-0,8 x 109 / l MID% (MXD%) 5 - 10% O número de granulócitos (GRA, GRAN) Granulócitos - são leucócitos que contêm grânulos (leucócitos granulares). Granulócitos 3 tipos de células: neutrófilos, eosinófilos e basófilos. Estas células estão envolvidas na luta contra as infecções, inflamatórias e reacções alérgicas.Número de granulócitos nos vários ensaios podem ser expressos em termos absolutos (GRA #) e na percentagem de leucócitos totais (GRA%).	clueweb22-pt0001-90-06280_6	Irrelevant	0
4132	"O que são os celulares ""mid-range""?"	 como dispositivos mid-range (intermediários), ou seja, são aparelhos de qualidade superior a muitos outros que existem, mas que não se enquadram em uma qualidade de produção industrial. A opção por tais 68 Revista Latino-Americana de Arqueologia Histórica | Vol. 11 | No. 1 | Jan - Jun | 2017 f MARIA ISABEL D’AGOSTINO FLEMING TATIANA BINA AYRES DE ABREU MARCIO TEIXEIRA BASTOS ALEX DA SILVA MARTIRE ALESSANDRO MORTAIO GREGORI equipamentos, mais do que um reflexo direto da limitação de verba, se deu por causa da restrição espacial do LARP dentro do Museu, e também, como dito acima, pelo caráter de criação de protótipos mais do que o de produção em larga escala. O escâner 3D adquirido foi o NextEngine, da empresa homônima. O NextEngine tem sido muito utilizado em laboratórios universitários e museus ao redor do mundo devido ao seu tamanho compacto e grande versatilidade. O outro equipamento utilizado no laboratório é a impressora 3D Ultimaker 2+ Extended, da	clueweb22-pt0001-26-02522_27	Irrelevant	0
4133	"O que são os celulares ""mid-range""?"	Com tantas opções de dispositivos móveis intermediários no mercado, ter diferenciais para chamar a atenção do público é uma estratégia válida e que pode render bons frutos. Ainda assim, com as limitações de preço impostas pelo mercado brasileiro, só existe uma arma para ganhar a batalha no segmento mid-end e conquistar o bolso dos usuários: um ótimo equilíbrio entre custo e benefício. Esse conteúdo foi lançado em primeira mão para os assinantes do clube de benefícios do TecMundo, o TecMe. Se você quer ter conteúdo exclusivo e antecipado, assine também! Categorias Dispositivos Móveis Celular Samsung Xiaomi Motorola	clueweb22-pt0000-16-01820_9	Highly Relevant	2
4134	"O que são os celulares ""mid-range""?"	Sound quality is best in this range. I've tried several in this price range but this had a better chance of pleasing your ears owing its better lower range reaponse. Mid ranges are also distinguishable feom the highs. Battery is superb, lasts as per stated by the company. Durability is uncertain because I have not used this for a long time. Though it lasts normal wear and tears with ease. 12 pessoas acharam isso útil Informar abuso Traduzir avaliação para Português Visualizar todas as avaliações	clueweb22-pt0000-40-10204_7	Irrelevant	0
4135	"O que são os celulares ""mid-range""?"	Agora é a vez do Redmi Note 10S, um mid-range que, mais uma vez, tem a melhor relação custo-benefício do mercado. Se decidir levá-lo para casa, sem dúvida terá uma ótima experiência de trabalho e lazer graças ao potente processador Helio G95, a enorme bateria de 5000 mAh, a câmera quádrupla 64MP e a tela AMOLED, tão incomuns em aparelhos desta faixa . MAIS PROCURADOS ‌ ‌ ‌ ‌ ‌	clueweb22-pt0001-05-16226_2	Relevant	1
4136	"O que são os celulares ""mid-range""?"	"Cor: Aul Compra verificada Smartphone maravilhoso. Câmera boa, processador bom. Fora que é muito bonito. Sai de um Motorola para o Xiaomi com muito gosto! 19 pessoas acharam isso útil Útil Informar abuso Cliente Amazon Excelente Avaliado no Brasil em 11 de setembro de 2019 Cor: Aul Compra verificada Vi muitos comentários sobre a qualidade da tela, pelo fato de só ter 720p mas só vi melhorias. Tinha um Asus Zenfone 4 que também era muito bom e o Xiaomi só perde dele na questão do speaker(que no Asus apresentava qualidade de áudio superior), porém nada que incomode. Bateria dura um dia e meio, quase dois dias com uso moderado. De resto, a experiência do Android One é muito boa e me adaptei facilmente. Câmera boa e fica melhor com uso do Apk GCAM. 11 pessoas acharam isso útil Útil Informar abuso Mario N. E essa resolução HD? Vale a pena? Avaliado no Brasil em 11 de outubro de 2019 Cor: Aul Compra verificada Por enquanto bem contente. Um raro celular ""custo-benefício"" (mid range) que apresenta features quase que exclusivas dos topo de linha, como sensor de digital na tela, gorila glass 5, camera tripla, altíssima autonomia (4030 mAh), android One e em especial a tela AMOLED."	clueweb22-pt0000-57-02771_7	Highly Relevant	2
4137	"O que são os celulares ""mid-range""?"	① Clique em vídeo com botão direito, e escolha um player para abri-lo. ② Clique em vídeo na lista de reprodução e escolha “Propriedades”. ③ Então, você poderia ver a resolução, que é o tamanho de vídeo. Qual é a resolução de diversos dispositivos? Celular O celular divide em modelos low-end, modelos mid-range e modelos high-end, com as diferentes resoluções. Geralmente, a resolução do modelo low-end é 320 × 480, o modelo mid-range é 480 × 800 ou 480 × 854 e o modelo high-end é 720 × 1280. É claro que mais detalhes sobre a resolução do celular dependem do modelo e tamanho de celular. Agora, alguns celulares populares têm altas resoluções. Aqui estão alguns modelos e resoluções de celulares populares: Marcas Modelos Resoluções Huawei P20 2240 × 1080 Honor 7X 2160 × 1080 Honor V10 2160 × 1080 Xiaomi MIX 2S 2160 × 1080 Xiaomi 8 2248 × 1080 iPhone iPhone 6 / 6S / 7 / 8 1334 × 750 iPhone 6 Plus, 6S Plus, 7 Plus, 8 Plus 1920 × 1080 iPhone X 1242 × 2800 TV 4K TV 4K é uma televisão com resolução 4K. Na área de filme e vídeo, o padrão da resolução 4K é 4096 × 2160, mas na área de TV 4K ou monitor, é 3840 × 2160. DVD	clueweb22-pt0001-47-17712_5	Highly Relevant	2
4138	"O que são os celulares ""mid-range""?"	IC com fração de ejeção levemente reduzida (a diretriz coloca a mudança do termo IC com FE intermediária (mid-range) para levemente reduzida (mildly reduced): FE entre 41 e 49%; IC com fração de ejeção preservada (ICFEP): FE ≥ 50% na presença de sinais e sintomas de IC, com evidência de alteração cardíaca estrutural e/ou funcional, ou seja, com disfunção diastólica do VE e evidência de aumento das pressões de enchimento do VE, incluindo peptídeos natriuréticos aumentados; IC crônica: pacientes com diagnóstico estabelecido de IC ou ocorrência dos sintomas de forma gradual; IC descompensada: pacientes que evoluem com deterioração clínica, tanto de forma súbita quanto lenta, chamadas em conjunto de IC aguda. Diagnóstico O diagnóstico é baseado na presença de sintomas e/ou sinais e evidência de disfunção cardíaca e é mais provável em pacientes com história de infarto, hipertensão, diabetes, uso de álcool, doença renal crônica, realização de quimioterapia e história familiar de doença cardíaca. Os exames que auxiliam no diagnóstico para avaliação inicial com recomendação classe I são: Eletrocardiograma: pode mostrar fibrilação atrial (FA), onda q, hipertrofia ventricular esquerda, QRS alargado, o que aumenta a probabilidade de IC.	clueweb22-pt0001-58-00501_1	Irrelevant	0
